NA	sentiment	tweet
2.63596E+17	positive	Martin Luther King; Elizabeth 1st; The girl with the short skirt in McDonalds; My grandaughter. (4 boys.)   -  #Mention20PeopleYouWantToMeet
2.64234E+17	negative	Well doctors said I have some kind of bug &it\u2019s probably best I don\u2019t go to school until Monday its a good thing too #badfever #verysickgirl
2.64236E+17	negative	@jordanschuster5 I\u2019m sick with something ill be at school on Monday though
2.64255E+17	neutral	It\u2019s 3 ferry Friday between Torpoint and Plymouth with waiting times upto 10 minutes. [PC]
2.64234E+17	positive	I know it\u2019s only November but I\u2019ve already decided to be Lana Del Rey next Halloween when my hair is natural brown #girlcrush
2.64223E+17	positive	@WingmanBiz So wish I lived in Philly! Have a great show tomorrow night!! Hope one day to see you in St.Louis!
2.6424E+17	neutral	@MorningMika\u002c should we expect @morning_joe and the crew for an election special in DC on Tuesday?
2.55677E+17	neutral	@BBCSport: \u2019Jordan Rhodes (ankle) pulls out of Scotland squad for Friday\u2019s World Cup qualifier with Wales.\u2019 Nightmare..
2.64259E+17	negative	@thempeas @laclips The opposite of love isn\u2019t hate; it\u2019s apathy.  But why stoke the fires when they may never burn as brightly again?
2.63679E+17	positive	"Tim Tebow may have you \""beat\"" \""@lilduval: I think I might be the most famous dude that still jacks off.\"""
2.64227E+17	negative	If my stomach still feels funny tomorrow\u002c I\u2019m going to punch one\u002c or possibly all\u002c of the Jordan kids right in the kidneys.
2.63695E+17	neutral	"\""White Collar launches the second half of Season 4 on Tuesday\u002c Jan. 22\"""
2.64217E+17	negative	I am manipulative: Knightley: Los Angeles\u002c Nov 2: Actress Keira Knightley says although she does not like some t... http://t.co/CenpsQs3
2.64084E+17	positive	This time 18 yrs ago we won our 1st game of the season v West Ham thks to a goal from Gary Ablett. Also 1st day in my current job.
2.62869E+17	positive	@schamonaz @sarahlalor yeah 3rd season has just started.. I\u2019m addicted.. Also watching Pretty Little Liars\u002c Revenge & Once Upon a Time atm
2.63954E+17	neutral	8/7/11 Stoke beat Hajduk Split 1-0\u002c 2nd Q Round of the Europa League. The Potters\u2019 first game in the competition in 37 years. #thankyouTony
2.64199E+17	neutral	Idgaf who our girls team playing tomorrow! I\u2019m riding with them! Even if they play Baylor!
2.64254E+17	neutral	@April_VT my last day at bobs is the 4th.. I think I\u2019m going to Georgia in a couple weeks..
2.64258E+17	neutral	"If you google \""fresh prince costume\"" I\u2019m the 3rd picture!"
2.62517E+17	neutral	"@Swarbrickpaula @chantellehought you  \""apparently\"" saw Miss America n Alex getn wed. Isn\u2019t this correct?? C\u2019mon psychic? Speak?"
2.64207E+17	negative	People are researching the Wolf crash to try and make SC racing safer. If anyone found his GoPro contact Me or Brian Sperry. It may help.
2.64217E+17	positive	Can\u2019t wait for the Knicks to beat the Heat tomorrow
2.63417E+17	neutral	"Blog: NBC Replaces Tomorrow\u2019s \""Animal Practice\"" with New \""30 Rock\"" http://t.co/IlDhsi0c"
2.62873E+17	positive	@MedievalBex Oh! Wow! I must see it then... Daniel Radcliffe is not one of my fave actors\u002c but this may help me overcome my aversion... :D x
2.63037E+17	positive	"\""I once told Harry I was leaving the band on February 30th. He cried for hours until he realised there is no February 30th\"" - Zayn Malik\u002c"
2.57924E+17	positive	Ugh\u002c the Cotton Bowl last Sat was almost better than today. Almost. (@ Hewlett Packard (TXN04)) http://t.co/UVbR5CuF
2.63374E+17	neutral	@JuniorMasandi kirk should be messaging you by tomorrow latest :) we\u2019ve just been tryna brainstorm again.
2.59341E+17	negative	On Sunday night\u002c does Dick LeBeau expect to match Ike Taylor up with A.J. Green? Because I don\u2019t think that\u2019s gonna work in our favor.
2.64255E+17	neutral	Sunwood will be at PIP tomorrow\u002c outside DC. Come and try on the new autumn wraps that will take you to and from... http://t.co/3GUncrga
2.64138E+17	negative	A whole day of Maths\u002c I have to endure this on monday:( #killmenow
2.63079E+17	negative	Might not be able to get a free taco tomorrow. As Napoleon Dynamite would say\u002c dang it!
2.64056E+17	positive	I want to go to the battle of the bands/ drumlines at cotton bowl November 11th!
2.6414E+17	positive	@KintonKyle that\u2019s going to be wicked with no fireworks! #dohh haa :) I\u2019ve got Zumba sat then going propaganda in the eve busyy :))
2.64234E+17	neutral	School tonight until 10:30\u002c fire academy tomorrow from 6am to 4pm and than 6am until 10pm #workhard #success
2.5897E+17	positive	happily living my love life with Muhammad Ali on every 13th
2.64158E+17	neutral	My mums going to Liverpool shopping tomorrow and I\u2019m working. Damn
2.64179E+17	positive	. Azhar Ali\u2019s 157 vs England in the 2nd innings of the 3rd Test in Dubai wins best batting performance of the year by a Pakistani in Tests.
2.63986E+17	neutral	Around the NFC West: Racking up awards: Alex Smith was named the NFC\u2019s offensive player of the week Wednesday.  ... http://t.co/0z8xFp4v
2.63132E+17	neutral	This whole time I\u2019m thinkin why the heck is everyone keeps talkn bout the NINERS but i forgot its Monday night football lmao
2.33431E+17	neutral	Videos of our rehearsals\u002c videos of our performance at Disneyland at end of Dec\u002c videos of us at the actual Rose Parade on New Years Day...
2.61799E+17	positive	Happy Single Awareness Day at Official Forever Alone day - February 14 =)))
2.62416E+17	negative	@BenG_ThatsMe @Mr_MKN ..LeFraud can NOT carry his team in dah 4th qtr!! We\u2019ve seen it time an again! He looks for Miller and Chalmers...etc!
2.63791E+17	neutral	In the second game\u002c Texas Tech beat KU 2-0. If #OKState defeats Baylor\u002c then Tech awaits on Friday
2.58716E+17	positive	May I have Rob Pattinson with a side of Daniel Radcliffe ???(: #Please
2.63917E+17	positive	1968 Comeback Special Elvis...a tour de force! Don\u2019t miss the show on Sunday. Tickets still available. http://t.co/V133cr0M
2.64191E+17	neutral	I\u2019m going to The xx at Rialto Theatre in Tucson\u002c AZ - Feb 17 http://t.co/xFbYZUBS
2.58947E+17	positive	If you struggle reconciling total and implicit faith in a God you\u2019ve never seen you may not want to miss this weekend at NLC. NO FEAR Part 3
2.6415E+17	neutral	@ClemsonTom After the orange bowl do you think anyone wants to watch them on thursday?  Seriously though Clemson doesn\u2019t pull outside SC
2.63755E+17	negative	heading into this sunday im in trouble At the TE spot Vernon Davis is on the bye Fred Davis is on IR and Finley Is Q\u2019able
2.64097E+17	positive	Did you know? Tony Romo has the best winning % of any QB in NFL history in November (minimum 15 starts). Dallas will beat the Falcons Sunday
2.64156E+17	negative	What the crap\u002c NBC? The Voice does NOT belong on Thursday nights. I need my 30 Rock\u002c Parks and Red\u002c and The Office. And I want #Community!
2.64152E+17	positive	@Yasmin_Bay Bless ya I had a poster presentation yesterday. I like fancy dress too :) Coming out to newcastle pub crawl with us next Tues?
2.6299E+17	neutral	@ESPN_Colin heard Kicker Gould is on show tomorrow\u002c can you ask if he was happy being drafted by Patriots\u002c & did he want to stay w/pats?
2.3684E+17	positive	"Watched \""Devil Inside\"" and \""Paranormal Activity\"" ..... Yes I\u2019m definitely going to church Sunday morning!"
2.64225E+17	neutral	Chicken\u002c basketball\u002c and you ratchet hoes?! New Thursday Tradition.
2.63498E+17	negative	@ehaynzz I may not make it to Anatomy in the morning due to a WD40 overdose
2.63816E+17	positive	Hustle season December Christmas Jan 3 nyelle bday party gotta be the SHIT I\u2019m ready lbs
2.63678E+17	positive	Tom Brady is named the AFC Offensive Player of the Week for the 22nd time in his career. It ties Peyton Manning for the most POW honors
2.64221E+17	negative	@Hawthornee_ wrong. Friday - Rebecca black. Are you some special kind of stupid? Ugh
2.63948E+17	positive	10th anniversary of Tony Pulis taking charge at Stoke. No matter what people say you cannot deny the bloke has done a great job #WelldoneTP
2.62917E+17	negative	Trent Richardson is the bad-weather back the Cleveland Browns have long needed: Bill Livingston\u2019s Mon... http://t.co/deHRCcdj #cleveland
2.64229E+17	positive	@CTJenkins22 No man\u002c thank you. Philly plays you guys on March second (where I\u2019m from) I\u2019d love to meet you man!
2.63368E+17	neutral	Going shopping for little miss parks tomorrow \u002c like she need anything else ! #spoiled
2.64228E+17	positive	For 3 hours once a year\u002c @Britttttney_O shares a birthday with @rockyR5  because its the 2nd in michigan but still the 1st in california! :D
2.63855E+17	positive	After watching the Raptors first hand today\u002c they definitely in contention for the 8th seed. They were better than the Pacers today.
2.63638E+17	negative	I just looked at UVa\u2019s SAT requirements and such... im definitaly not getting in straight up. lawl at me. looks like im going to transfer.
2.63329E+17	neutral	The Clippers getting the 3rd or 4th spot in the West........Lamar Odom is going to be a factor
2.50068E+17	positive	@BrandonNAdam Wrong! Amazing show. Won the Golden Globe in January. Sorry son!
2.64247E+17	neutral	@TheyCallMeT_ He\u2019s back Saturday but in the PM. I can\u2019t promise a kid-free skype but avery usually is better behaved when it\u2019s just me
2.64209E+17	positive	Busy day with dog walks tomorrow. I love all my little odd jobs. Happy it\u2019s finally cooled off in Los Angeles.
2.64209E+17	neutral	Hanging at DIA waiting for my #delayed flight to Los Angeles. I\u2019m sure the delay has something to do with #Sandy. USC-Oregon game Saturday!
2.63758E+17	positive	"\"": #Patriots Tom Brady wins AFC offensive player of the week for 22nd time.\""... http://t.co/WlFHyQ0I --#NFL"
2.64242E+17	negative	@seanhannity    We live in the Jersey shore area. No power since Mon. Disgusted with the response of disaster!!!
2.55908E+17	positive	I should\u2019ve worn the Concords tomorrow. -.- Oh well.
2.63769E+17	neutral	Lee Mason has been dropped by United for Saturday\u2019s fixture against Arsenal. Looks like Howard Webb has been brought back into the team.
2.62409E+17	negative	OU really has nothing play for anymore. Screw the sun bowl or cotton bowl. if we aren\u2019t in a bcs bowl game\u002c it\u2019s a disappointing season.
2.64247E+17	positive	@nayibsk8 I am in salt lake training at the moment. going good! si claro papi we will Skype tomorrow! miss you no homo
2.6422E+17	negative	@NickiOswalt wrong. I think you\u2019re Tom\u002c I\u2019m April. Obviously. Or you\u2019re Jerry.
2.64131E+17	neutral	@headder_means23 aj wants to go to the pacers game saturday if there is any tickets
2.6423E+17	neutral	The heat is gunna kill the Knicks tomorrow
2.64252E+17	positive	RFT @MeekMill: Skype nights! might as well Skype with someone who gonna be at the mmg tour at 1st mariner
2.55357E+17	neutral	October 12th will be the anniversary of Wizards Of Waverly Place!
2.64231E+17	positive	Ima be so happy if the Lakers beat the Clippers tomorrow. Ive been hearing too many loud all of a sudden clipper fans
2.60878E+17	neutral	I basically live here. Find me on the 4th floor! (@ Dr. Martin Luther King Jr. Library) on #Yelp http://t.co/p5G5YbAz
2.63275E+17	negative	"How are these fools talking about \""Niners are the best team in the NFC\"".Last time i checked\u002c the Giants SHAT on them. Held them to FG in 4th"
2.60625E+17	neutral	New Post: Homeschool Friday - Beginning of the week we did a little book on Martin Luther King Jr. find the... http://t.co/fQpk30GJ
2.55719E+17	neutral	@billmaher Just thinking of the mag on exorcisms u mentioned Fri. u need 2 c the documentary The Devil Inside which is based on true events
2.42357E+17	positive	Had such a great time lastnight at the PIPA 2nd Year solos - fantastic to see new talent on stage :D
2.64166E+17	neutral	Tomorrow is Support the Packers day at work. I may wear this little diddy... http://t.co/lnqYXy8a
2.62294E+17	neutral	Considering expectations going into the yr & the mishandling of 4th qtr vs UNC someone should turn the hot water on in TOB\u2019s beach house.
2.64109E+17	positive	I think @WayneRooney is my besy player for Manchester United then it is Robin Van Persie good luck aginst Arsneal at Old Trafoord Saturday
2.51876E+17	neutral	Snow White and the Huntsman\u002c then the Scream movies with this guy on Sunday ( : #excited @alex15quintero
2.63982E+17	neutral	2 days away from the @wbff New England Fitness Weekend! Check in starts Friday\u002c 11/2\u002c from 4-7 PM\u002c followed by a mandatory athletes meeting.
2.64102E+17	neutral	November 1st 2003: Cristiano Ronaldo scored his first Manchester United goal with 18 yrs - 269 days old.
2.61208E+17	positive	Asif the next Pretty Little Liars episode is in January\u002c I CAN\u2019T WAIT SO LONG. The halloween episode was next level tho
2.63563E+17	neutral	FoxBusiness: Barclays Profit Driven by Investment Banking: Barclays PLC (BCS) Wednesday continued to reap the re... http://t.co/K66RCLuW
2.62037E+17	neutral	Just watched my movie\u002c Contraband! Look 4 me in the movies The Bay and Flight in theaters & On Demand on Nov 2! #Contraband #TheBay #Flight
2.64246E+17	neutral	Louis Oosthuizen is now three strokes clear in China - He is playing the 17th hole - Phil Mickelson remains second on the second day.
2.60992E+17	positive	Pretty Little Liars just blew my mind!! #AtrAin was everything I\u2019d hoped for. Is it January yet..?
2.48585E+17	positive	@DritaDavanzo you know I exist! Yay! I\u2019m a big fan and so excited to watch Mob Wives in Jan! :)
2.6405E+17	neutral	@UnionJworld #unionjfollowme i have maths all day tomorrow +mon and maths GCSE on tue then another maths GCSE and friday a 3hr english exam
