NA	sentiment	tweet
2.63281E+17	positive	What doesn't kill you makes you stronger! @buffalobills' Mario Williams to play Sunday post-wrist surgery: http://t.co/p78PiKfz
2.33214E+17	neutral	Field trip to the West End!RT @playbill: Imelda Staunton May Star in London Revival of Gypsy http://t.co/sgFMGCqf
2.27454E+17	neutral	Next sunday I'm going to CiTY Nightclub just to hear @CALLMEHYPE play.
2.35741E+17	positive	@PanchoBancho Thanks! I still have M with me. She goes back to Mother's Day Out on the 6th.
2.28965E+17	neutral	fact: arruba has a really fat man in their march. he is called cherie blair. xox
2.64233E+17	neutral	"For anyone in Korea interested, MLG Dallas will probably start on the morning of 11/3. I know what I'm doing Saturday."
2.35045E+17	negative	"@Cliffer_94 I din't take Nutella. Took Galaxy instead, but it's over. No man, NIT is fun. Coming in December :)"
2.49955E+17	positive	"Someone runs the wrong route on 3rd and 8, but Andy Lee saves it with a MONSTER punt. Special teams to the rescue?"
2.55698E+17	neutral	"I'm going to Stray From the Path at Hoosier Dome in Indianapolis, IN - Oct 10 http://t.co/N028acFS"
1.79077E+17	negative	"CASHEE on Tuesday & Wednesday, math test on Thursday, an essay due Thursday too to top it all off rain all week! WTF!"
2.48469E+17	positive	Haven't made your plans or Friday night? Come out and hang with us The Slackers at Schooners from 7-10! Will b a great time! Bring Friends!
2.57317E+17	negative	Win #3 for Bowyer. And for the 3rd time can't drive it to Victory Lane #NASCAR
2.60869E+17	positive	@ABTBallet In the Upper Room Sat night was awesome! and standout Simone Messmer - awesome! Wish it was filmed...
2.58545E+17	positive	"Me and my beautiful daughter back in April, Mother's Day shoot with the lovely Jo Rutherford x"
2.52106E+17	positive	"Fab day in #Bristol today. Now time for Fish n chips from Argus then off to see #Looper, Sat nights were made for this #nice"
2.60912E+17	negative	got science PSSA's tomorrow. what's the point of retaking them when i did all the study island remediation already? school sucks man.
2.64042E+17	positive	@pinklemontee dec 1st :) are you guys back from Korea by that time?
1.80957E+17	positive	"See everyone around the St.  Patrick's Day Parade on 5th Ave, 1000 hours. Have a great day!"
2.40467E+17	neutral	Just hung up with South Florida @Coach_Heath --- whose team will try to make the NCAA Tournament for the 2nd straight year....
2.58229E+17	neutral	Chelsea make Ivory Coast star January priority | GiveMeFootball http://t.co/sAmsI40z via @your_screen_name#nufc
2.07894E+17	neutral	And1 going be at Allderdice tomorrow. Wonder if my brother wants to go
2.59389E+17	neutral	OFFICIAL: @CainMMA vs. @Junior_Cigano Part Deux is going down December 29th at the MGM Grand in Vegas. #UFC155!
2.32111E+17	negative	Okay so change of plans startin the Sydney dalton diet tomorrow because we couldnt get to the store yesterday
1.9623E+17	positive	Finally got to see The Announcement #Magic ...very inspiring story to never give up...God will help no matter what the circumstances may be
2.01048E+17	neutral	Coldwater Track at MAC Championship tonight.  Go Cavs!  Also a neat way to end Freshman BB season with a Fri Night DH at Celina on turf.
2.05813E+17	neutral	@BWWings Boneless Thursday with Karm #yum
2.52259E+17	neutral	"Soaking rain falls across Metroplex: Widespread rain across the Metroplex soaked the region Saturday,... http://t.co/CWdeLrIl #dallas #news"
2.6232E+17	neutral	"#teamfollowback La Liga: Barca and Betis march on, Malaga held: Real Betis moved up to fourth in the table after... http://t.co/Ps13rWfa"
2.63559E+17	positive	"@ExcuseMeWWE Welcome to Europe Vickie,  See you on Sunday in Nottingham UK, Looking forward to you dishing some dirt on Cena and AJ. xxxxxxx"
2.2667E+17	neutral	"How Much Pi Do You Need?: You might have observed Pi Day on March 14. It gets its name from 3.14, the first thre... http://t.co/f1xyVaxz"
2.62285E+17	positive	@MissJFish Congrats on truck win. So happy 4 Denny! Hope 4 Win on Sunday! U looked super cute in Victory Lane. Best Of luck with ur babygirl
2.57146E+17	neutral	Sat in the Chuck Close lecture Check out some of his work here http://t.co/pDWrXMwU  #sfn12 #neuroscience2012
2.64043E+17	neutral	Oomf just told me League Pass is free till the 6th
2.57099E+17	negative	"Can't sleep. Got a lot on my mind. If I can't get to the WGC tourney in Russia, I really need to fight in Dec/Jan... Gotta stay busy!"
2.08905E+17	negative	#InternationalDirectionerDay It's obv. Directioners Day is on 23rd of July.. Directionators are just jerks!
2.42065E+17	negative	Nearly 14-minute mark in the 3rd quarter before Michael Dyer is mentioned on the Clemson-Auburn telecast. Many bets lost on the under.
2.30766E+17	negative	Michael Dyer just may be the dumbest young man alive...smh
2.62936E+17	neutral	"Go Native jet-powered at Galway. Available at 50/1 for the Champion Hurdle, may go over fences http://t.co/MH0FuPFB"
2.63913E+17	positive	"Daylight Savings Time ends this Sunday. Except Arizona, where we gain the hour because we don't have to change any the clocks. #smallvictory"
2.63829E+17	negative	@crystallakemike  Nobody knows if DRose will have the same game ever again when he does return.  March seems awfully optimistic to me...
2.63089E+17	neutral	Will Texans see the old Mario Williams on Sunday?... http://t.co/nc9z1sd4   #NFL #Buffalo #Bills
2.07551E+17	neutral	"Miss last Friday's Soundboard, our partnership with @cvillenews_desk and @wtju911FM?  http://t.co/JNE1H0tV"
1.79382E+17	positive	@kellymonaco1 why are you and Michael Easton so perfect? i mean what's that about?
2.51328E+17	neutral	KYOCERA to Supply 30MW of Modules for Solar Power Plant in Northern Japan: Following the July start of a new fee... http://t.co/ZDDTvbQM
2.54706E+17	positive	If you missed @ShawnMichaels MRA on Tues it's back on 50 mins Pay attention cause there's a chance to hang out with HBK http://t.co/2vbH4PZN
2.57782E+17	neutral	Next Upper Room meeting this Wednesday in the Treacy Hall at 7.30pm. All welcome.
2.6198E+17	neutral	"Qingdao news, pics & more - Tracy McGrady wore snes with his picture on them during his 1st practice ...... http://t.co/tOnCnOlE #travelnews"
2.21065E+17	positive	"@LifeBites Nina, Could you share with readers, Last Year in the Life of Marilyn Monroe, Vol1 is free today and Fri! http://t.co/VMdJm1yI"
2.23726E+17	neutral	Just had a guy come into the shop enquiring about a Kyocera toner... his name was Paul Kimber ....i knew Friday... http://t.co/XgPZmY3F
2.57168E+17	negative	@1DsHotTamale ~.~t u cant just tweet sum1 GUESS WHO IMMA SEE THURSDAY and NIT TWEET THEM BACK!! >.< lol
2.52483E+17	neutral	ELSA has now launched the 11th edition of the ELSA Moot Court Competition on WTO law!  Sign up and face the... http://t.co/bapSRfiI
2.33786E+17	positive	"Awesome final dress! So excited for Moby Dick the Musical, opening tomorrow at the DL Parsons Theatre in Northglenn! #ifyoulovemeyouwillcome"
2.60124E+17	neutral	Life size cardboard cut outs of Obama and Romney? Acquired. Mark your calendars and join the PSSA at Gerts on November 6th!
2.56266E+17	negative	"Gators can't get caught looking ahead to March: So tell me, when does the NCAA Tournament start? http://t.co/2BClV6qR"
2.64096E+17	neutral	OMG. Who wants to go see Duelo with me this Friday!?
2.52992E+17	negative	My mom's over here tryna tell me that we're taking the CAHSEE tomorrow ._. Nigga it's only the second month of school.. #SlowYourRoll
2.33883E+17	neutral	New link with times: http://t.co/pVIHKnl2  @japanfoundation: Shishi-Odori (Deer Dance) from Tohoku @ThamesFestival in London on 8&9 Sept.
2.21664E+17	positive	"@ConanOBrien Yes Conan! Quick answer the door!! It's Willard Mitt Romney's 6TH son, and he wants equal time!!!"
2.38556E+17	neutral	@moniqeFoxx @matt_fiddes  if your around this weekend were playing in Claytons on Sunday night about 9
2.59134E+17	neutral	@So_OverRat3d welll ya know st Patrick's day is in march & st Patrick was a leprechaun so that Obvs makes me a leprechaun as well as u :p
2.61382E+17	neutral	Get up to date commentary on the Medium Term Budget Policy Statement SA Budget from Deloitte tax experts #SABudget on 25 Oct Read more
2.59255E+17	negative	"http://t.co/zB0dvlFP - This is why the BNP will never get elected. They may put on suits but what is behind them won't be hidden, thank god."
2.45014E+17	positive	U guys enjoy la marina tonight I'll b at Nikki beach Miami ... 1st pitcher of sangria  http://t.co/NEfcUMTq
2.60147E+17	neutral	"I got Reggie Wayne in the 4th, then worked it and got Miles Austin in the 5th @joedalton19"
2.58419E+17	neutral	"Vote for which song you want to hear tomorrow at 6:30pm! BTW, Hedley will be here in town tomorrow night along... http://t.co/gCbfEXep"
2.57111E+17	neutral	Is T-ara done promoting or are they going to be in Inkigayo tomorrow? >.<
2.4996E+17	positive	"@Kitsgirl1 ah it's good! Filming  series two at the mo in Boyle! Doing a St. Patrick's Day Parade on Tues, the town is completely ready!"
2.27209E+17	neutral	"(Correction: Tohoku appears in the 2nd mix folder for Encore Extra Stage only, not Extra Stage.)"
2.37592E+17	positive	"#MP3 2ne1 - i am the best (dj marcelo rocha 1st kpop mix) MP3 Download. Music Database, Songs, Video, File http://t.co/4zeN9Bby #music #song"
1.9429E+17	neutral	"But when yall see that Nissan Titan .... riding thur cary, with them 28's on it.. yall can see that a nigga grind has begun to pay off!"
2.50303E+17	positive	@Lets_Cupcake kyocera echo.but I can upgrade in November so I can't wait :).  How about you?
2.30101E+17	negative	"Report: Michael Dyer stopped in March with gun, marijuana by unusually understanding state trooper: Sunday, Arka... http://t.co/YRAidQtj"
2.43408E+17	positive	@sweetbabyliebs Ahhh! I just passed you way up high in Times Square :) I'm super excited for #BombGirls next Tuesday on Reelz! #cantwait
2.6348E+17	neutral	I'm going to be a girl Naruto tomorrow cough cough
2.63623E+17	positive	Down to 2 at the final table. Merson and Sylvia. No shame for the kid Balsiger. 3rd place and $3.8 million is great for the 21 yr old.
2.28951E+17	neutral	"Lookin for somethin to do this Sat nite? Come relax with me, along with David Owen, @ The Marine Room in La jolla,... http://t.co/zj8LnDIw"
2.63656E+17	positive	"@Robynnn_b just me and Iona I think, you are very welcome to come though, I may need the support! Haha"
2.63832E+17	neutral	Get on down to AB field in Albion tomorrow for the QLD v NSW shield match starting at 10am. Promises to be a cracker! @qldcricket #bulls
2.42564E+17	neutral	"Dave just entered the Cape Argus Pick n Pay Cycle Tour happening on Sunday, 10 March 2013!"
2.44174E+17	neutral	1st preview of the new HU w/ @JamieKennedy @AliFedotowsky @JenniPulos & @lisaannwalter http://t.co/lpxWdcEL Tonight: 12:30am PT on Reelz!
2.63758E+17	positive	Lol Mr Brower Sun look like the dude barbosa who play for the Celtics
2.6395E+17	negative	"Thur. Kick: Tebow's new girlfriend, Mario Williams didn't want to leave HOU, more legal troubles for D. Bryant http://t.co/tzbVaoWX"
2.54191E+17	neutral	Chunji's one wish was for Teen Top to get 1st place on a music program. Can you guess what day that was when they 1st won? #1005chunjiday
2.21461E+17	neutral	"Blast Of The War @ KL Live, Life Centre, from 4pm 2day (7/7/12) ft May, FTG, Rockers, Brain Dead & Logam. Dont miss it: http://t.co/mv6Qu0Y1"
2.33751E+17	neutral	Supra Test Drives This Sunday. Come and test drive the latest Supra and Moomba boats this Sunday the 12th of... http://t.co/oomeZ3rp
2.64251E+17	negative	@laurensackett14 nooooo I am possibly going to be in dayton tomorrow night!!! :(
2.63548E+17	positive	Can't wait to stay with Kayla and Levi tomorrow night.
2.61669E+17	negative	"@OrangeBob77 I haven't made game-by-game predictions, but I think it'll take a few breaks to get to 27-28 wins before Selection Sunday."
2.64017E+17	neutral	"@DeadmanTakagi Daylight Savings ends Saturday, so that's where the extra hour is coming from. Follow @Clarknova1 for more details. #Toonami"
2.64221E+17	neutral	Bedtime. Going to Dayton at 10 tomorrow to meet with the head of the visual arts department for a private Q&A / tour.
1.87755E+17	negative	"@alive_nolove I put 'Do not take out or upload a 2nd time (for example Youtube, Vimeo, Tudou, Youku, etc)' its the same thing."
1.8103E+17	neutral	"Moderate-heavier rain moving toward Racine...should be dry for the 6th Annual St. Patrick's Day Parade though, starts @ 12!  Bring sunscreen"
2.59452E+17	positive	Pope from 30. He is good! Nissan Titan! This guy may have the leg for 50. #ArgosLive
2.33897E+17	neutral	hbsbhsdv might be going to see sweeney todd in west end on monday! Imelda Staunton!!!
2.52457E+17	positive	4-yard TD pass from Philip Rivers to Eddie Royal. Extra point good. Chiefs down 0-7 with 10:04 left in 1st quarter
2.64162E+17	neutral	@torixp Are you going to go to Levi's tomorrow??
2.32561E+17	positive	Attended the grand opening for Larkburger in Northglenn.  Yummy fries!  Stop in starting tomorrow and support... http://t.co/CsE95iB5
2.61709E+17	neutral	BIG is growing as a new sport clothes brand that will see the light on December 8th during Pacquiao VS Marquez IV at the MGM Grand. #BIG
2.63313E+17	positive	@jeannedesutun Terra Madre on Bachelor's Walk may fit the bill :)
2.35423E+17	negative	I always thought Michael Dyer & Isiah Crowell would play a big game in Nov for a conference title. Just didn't know it would be the SWAC.
1.89558E+17	neutral	"Polish see Dyngus Day as their answer to St. Patrick's Day Parade: D'Ella Heschmeyer, center, dances with the Kr... http://t.co/RpEpNJ0W"
2.53122E+17	neutral	"from Milano, Roberto & Eva Cavalli, Sharon Stone, the head of MAC, just Cavalli backstage, show, new store next Sunday http://t.co/ENcJtNg3"
2.63259E+17	neutral	"@admh86 @ashleydp15 looks like we will be headin the charleston again, jan 4 WINTER JAM!"
2.46182E+17	positive	Half Way to St Patrick's Day is on tomorrow PJ Gallagher's Irish Pub Drummoyne! Don't miss out on seeing the Irish... http://t.co/lceQelSh
