NA	sentiment	tweet
1.00109E+17	positive	RT @ZaidJilani: The brilliant Drew Westen offers a great critique of the Obama presidency: http://t.co/DOBUyVU
1.11338E+17	positive	"kicking off the World cup\"" Friday, All Blacks vs Tonga!?! Yeeeaah!! I'm so looking forward to just laxing back Popcorn & a glass a bubbly!?!"
1.00019E+17	negative	Who all fuckin with twilight tonight ??
1.00092E+17	neutral	"Why the most lovely artists are not always understood? Lady gaga, justin bieber, miley cyrus etc etc today they have to know that..."
1.05574E+17	positive	"Really looking forward to the release of Deus Ex: HR on friday, just annoying that North America gets it tomorrow..."
1.10134E+17	negative	Perhaps a bit insensitive showing the film Four Lions in the run up to the 9/11 10th anniversary..... #justsaying
1.00065E+17	positive	Well since it's been the 7th here n Japan 4 over 12 hrs I'd like 2 wish my BFF @MiaMcK a grand 26th. Sad I can't b there w/you.
1.03476E+17	neutral	"Nokia N9 Might Just Come to the UK, Unofficially Though: Finnish mobile giant Nokia may have made it clear that the UK, along with Sw..."
1.04698E+17	neutral	@RacingFreak just put money down on Resistance 3. Deus Ex may have to wait until Christmas.
1.02266E+17	positive	"Bring it on!! :) RT @cinema21: Kung Fu Panda 2 will released on Tuesday, 16 August 2011"
1.11415E+17	neutral	RT @MJTeenFans: RT if Michael Jackson is the first thing you think of when you wake up & the last thing you think about at night
9.44164E+16	neutral	"The mantra from Republicans to Democrats today is, 'if you don't like our plan, then where is your plan\""The mantra from Republicans t..."
1.00004E+17	neutral	Wantin to go out tonite....but no one to go out with so i guess i'll be on netflix  tonite
1.00001E+17	positive	Walking through Chelsea at this time of day is rather lovely. Love London at night :D
1.00213E+17	neutral	Update: 'Rise of the Planet of the Apes' Takes in Nearly $20M on Friday - Christian Post http://www.whople.com/14355
1.11855E+17	neutral	RT CBSAtlBreaking: Jury selection begins today in the trial of Conrad Murray. He's the doctor charged w/ involun... http://t.co/Vxs4cz6
1.00017E+17	negative	RT @DJKristal: Final Destination 5?! Look man its gone far enough allow it &lt; I didn't know a 4th existed :/ Ahh
1.00122E+17	negative	PRAY NO ONE GETS HURT OR KILLED IN LONDON TONIGHT GUYS. This looks like it's gonna go on for hours.
1.00184E+17	neutral	@TDLautner34 so when we are goin to see u in twilight..........i now its nov......but the date..........
1.00275E+17	positive	We all went to see Rise of the Planet of the Apes last night...I actually enjoyed it a lot! That chimp Caesar was a great actor. Seriously.
1.11357E+17	positive	"Time to roll out the red (yellow blue and green) carpet, looking forward to Google coming in to pitch their new opportunity today at Kinetic"
1.00031E+17	positive	Britney: Lady Gaga's here tonight. Me: WHAT? *Watches Gaga the rest of the night *  Me: Who's concert was that ? I forgot. ;D
1.11408E+17	neutral	"All across the US, with Live Feeds down, Big Brother fans are seeing the Sun for the first time in months."
1.00004E+17	positive	"@theN5er lol I been in Oz 6months now on my 4th & final stint. Love it but do miss London, prob coz I can't get 2d Emirates no more. #afc"
1.11477E+17	negative	"Tough day for the NHL community.  RIP Pavol Demitra, died in a plane crash this morning. Heaven just got a hell of a center."
1.0242E+17	neutral	RT @BSUBroncoNation: Program Alert: @TheMtn will be having a debate whether or not Boise State can win it all! Check out the show today  ...
1.11417E+17	neutral	"I've got one ticket to the Michael Jackson tribute gig for sale on Oct 8th dm @pinkysibbs for details,please RT!"
1.02979E+17	neutral	Monday Morning Mobile: The 24/7 Consumer: When Steve Jobs made a surprise appearance to unveil the ipad2 earlier... http://t.co/aAexeRO
1.00469E+17	positive	I'm worried I may sing out loud on the train!! Beyonce's album just gets me in the singing mood everytime!
1.00048E+17	neutral	"RT @iGotBitchesYeah: Drenched in vanilla twilight, i'll sit on the front porch all night, waist deep in thought because when i think of  ..."
1.00788E+17	negative	crap i meant to let #oomf use my microsoft office thing for their computer today...well he'll get it one weekend when we both in town!
1.00185E+17	positive	RT @Jessica1294: @supermac18: Omfg Britney is like here in MA... AHHHH!!! along with Nicki Minaj. Omggg the concert is tomorrow :DDD thi ...
1.11478E+17	negative	My soup just blew up in the microwave and exploded everywhere. So far today has been a bigger bitch than Madonna is to hydrangeas.
1.00969E+17	positive	@tamartorello Oh my gosh that's hilarious - love it! Did you read the one on Steve Jobs? http://onforb.es/nibJjg Love the Tuesday reading :)
1.11508E+17	positive	Prayin for the families that lost someone today in the plane crash. Pavol Demitra one of my favorite players rest in peace. :'(
1.03054E+17	positive	Watching the best moments of Inbetweeners last night highlighted the fact that (towie) is full of helmets. Surely im not the only one?
1.03536E+17	positive	Shooting Tvshow Sons of Anarchy at my studio today. They closed off all the streets for a giant gun battle! Fun.  http://t.co/4lE2dIh
1.00488E+17	positive	"Yaaayy!! :D RT @blitzmegaplex: Kung Fu Panda 2 (in 2D & 3D, both with Indonesian subtitles) tentatively scheduled to open on Tues 16 August"
1.11507E+17	negative	Prayers and thoughts to Pavol Demitra's family today and all others on the plane. The blues nation lost a loved member today
1.01558E+17	positive	@IreneNell Good morning Irene :) I love the tiger photies so much! Do you own them?
1.00259E+17	positive	Ok i need something to try cheer me up after the the loss last night!Tickets for the Brittany and Nicki Minaj 2mo night - i need2Get looking
1.02734E+17	positive	Yay inbetweeners is in the cinemas august 17th    Should be well funny
1.00245E+17	neutral	I wanna go see Rise of the Planet of the Apes tonight!
1.00004E+17	neutral	If I said Lady Gaga is at Britney Spears' concert tonight.... would you hold it against me??? #BritneyGaga #clicheHIAMplug
1.08654E+17	positive	@cf125 @followimran Four Lions is on Sunday night @ 9pm on @C4Insider Make sure you watch it boys. (Eid Mubarck Imran) #veryfunnyfilm
1.00516E+17	positive	"Had a great chat with top international referee Dave Pearson. Bit in tomorrow's Journal, & big feature nearer the Rugby World Cup kick-off."
1.00003E+17	positive	Kicking off in London tonight? Wait til you see the West Ham fans tomorrow after we've beaten them 3-0 ;)
1.00335E+17	neutral	"*singing in my Beyonce voice* I may be young, but I'm ready...to give you all my love"
1.12701E+17	positive	RT @GimmieDatBoom: Steelers gonna beat the Ravens tomorrow lol
1.00653E+17	negative	"Lmao. I feel like Kevin Hart *clappin hands* ...real talk, keep talkin shit & imma smack the shit out you! You ever go night night nigga?!"
1.12006E+17	neutral	"RT @Sheen_Watch: Charlie Sheen Roast: Jon Lovitz, William Shatner Join the Mock Fest: Source: www.thewrap.com --- Thursday, Septe... htt ..."
1.03173E+17	positive	Listening to that Elvis Presley... He may be on to something with his rock and roll!
1.11584E+17	neutral	@rugbyworldcup Five year old decided he needed to follow a 2nd team when ABs not playing. Which one? After alot of thought: Tonga
1.09003E+17	negative	RT @SovernNation: Boehner wants president to change speech to Thurs instead of going against #GOP2012 debate. What? Same time as Packers ...
1.0974E+17	neutral	Four Lions is on C4 at 9pm Sunday if you haven't seen it
1.01913E+17	positive	"Sons of Anarchy is arguable the most under appreciated show. You may think you're not into \""motorcycle gangs~\"" but this show is perfect."
9.4026E+16	neutral	"Michael Jackson's Doctor, Conrad Murray is scheduled to go on trial on September 8th.  Can he receive a fair trial... http://fb.me/yyr73Z0V"
1.00727E+17	negative	"Microsoft wasted my whole day today... But now I'm on Win 7 SP1 v69sq with rockets on it. MAKE IT SIMPLE MICROSOFT!  Also, I'm buying a Mac."
1.02011E+17	positive	@Irenie_M Irene Thank you very much for your lovely MTs today much appreciated! Hope you have a great weekend!
1.11477E+17	positive	RT @LeighFrancis: Celebrity Juice tonight 10pm itv2. Hurrraaaaah! its a Back to school special&lt;~ yayyyy
1.09318E+17	negative	"Last night for @CTV's Lloyd Robertson. A sad day for news, will miss that deep voice. #legendary"
1.00001E+17	positive	Off to see Toby Keith at the Red Rock Casino amphitheater tonight in Vegas. OH YEAH :-)
1.00017E+17	positive	"RT @CGBlasi: Very impressed with Joco Teenage Republicans! 16 teens showed up today, ready to #fight big government and Obama! #NObama"
1.00969E+17	negative	Maybe she won't...but shit then again maybe she will... - She Will ft Drake coming out today ! Single off CARTER IV !
1.00125E+17	positive	"@sebroche Congrats! :D Supernatural is my fave show and Vampire Diaries is 2nd! Eager to see you in TVD, loved you in SPN! :D &lt;3 #ishappy"
1.03368E+17	positive	"Saturday night: eating donuts, drinking a slushie & watching Sons of Anarchy sans pants. Living the dream, people. Just living the dream."
1.04411E+17	neutral	watching Eclipse with Katiee then Vampire Diaries for the rest of the night(:
9.42487E+16	positive	RT @jcpatrick101: So.... this evening I held @AdamF81's Nokia N9 in my human hand. And now I fucking want one. #N9 #YesReally
9.66792E+16	negative	@charliemax Democrats will quickly implode and concede.  Obama will either veto the Boehner bill or invoke the 14th Amend...then IMPEACH!
1.01303E+17	positive	"RT @Ro_OneTwo: I will be at the movies Friday night to see \""Final Destination 5\"". I'm in love with scary movies :)"
1.07598E+17	neutral	Be here TONIGHT at 6pm to see the UFC Middleweight Championship fight between Anderson Silva and Yushin Okami for FREE! http://t.co/Sw4FFii
1.05044E+17	positive	"Weird thing today, my copy of Deus Ex: HR shipped. Probaby have the box a few days before Steam lets me play it."
1.02675E+17	neutral	"RT @quizderek: Elvis Presley's 34th death anniversary is on Aug 16. 14 Aug, Today is the independence day of Pakistan."
1.12685E+17	neutral	@GroovyBruce do you think you could please more women in 1 night than Charlie Sheen?
1.00063E+17	neutral	"RT @GaGaInfo: For those who haven't heard, Lady Gaga has attended Britney Spears' Femme Fatale Tour tonight! GodgaLovesGodney"
1.00152E+17	negative	"if Twilight wins all the awards at the TCA's tonight, I will burn my Twilight posters k? ok."
1.01241E+17	positive	@Nicegirll1124 Good! Well Summerslam is on early monday morning Live here at 1am so il be up watchin it for The Great One.. #TeamBringIt
1.00289E+17	positive	Going to see Rise of the Planet of the Apes tonight:) Perfection #check
1.02161E+17	positive	Weezy's Carter IV out on the 29th ! lets fuckin go
1.07114E+17	neutral	Come and check out UFC 134 this Saturday Night at Wings U at 8pm! Anderson Silvia Vs. Yushin Okami for the World Middle Weight Championship!
1.00018E+17	negative	Isn't Japan's debt large too: The Mainichi answers common questions readers may have about Japan's large debts... http://dlvr.it/f8n9q
1.08955E+17	positive	"wooohoooo channel 4 is playing the film Four Lions on sunday at 9pm, everyone should watch such a funny film!"
1.06783E+17	positive	In an ideal world Oregon and Boise State will win Sept 3rd and give power to the PAC NW! #GoDucks
1.04171E+17	positive	http://t.co/5Wbymtv - How true. Think it's time for another Deus Ex playthrough before DX3 is released Friday week.
1.02341E+17	neutral	@SchiavelloVOICE I am sure you know this but Good Night Irene was a an old love song.  http://t.co/GyKSsOr http://t.co/Xco9DjX
1.01347E+17	neutral	"RT @TheBootGirls: Come to \""Boot Ride & Rally with Sons of Anarchy & Navy SEAL Marcus Luttrell\"" Today from 3:30 pm to 6:30 pm. Ride... ht ..."
1.11025E+17	negative	@stillawake Are you off somewhere nice? I'm bored today. Got a list of 395 applications I need to get ready for Windows 7. Tedious
1.00018E+17	neutral	"Tokyo , Seoul , London , New York Kimama Ni Sekai wo drive tonight Kakuchi de hirou suru new style :)"
1.11346E+17	neutral	One of the main influences for @GOTK's 2nd album is Michael Jackson... No joke.
1.00003E+17	neutral	@sdelong4 I bet. They are coming to Vegas the 20th. I wanna go then. What were tickets there?
1.11463E+17	positive	RT @askjillian: Thanks Rachel for the love on Big Brother last night! Glad to entertain you on @gdla
1.11975E+17	negative	Oh my god everyone please stop talking about the Steelers tonight. We are not playing. We are irrelevant tonight.
1.0017E+17	negative	"@SultanAlQassemi @beleidy Good morning, you two. Have you heard about Obama, the UN, and #Agenda21? http://t.co/oVlL8Hc He's a traitor."
1.04109E+17	neutral	Details of matches we're showing live for the Rugby World Cup coming later today.
1.04908E+17	neutral	RT @TAN_Network: Foreign Minister Surapong to file complaint against Democrats with police on Mon at 3pm
1.06329E+17	positive	"Talked bulletproof design among other cool topics with the MTA yesterday. No, seriously, bulletproof design."
1.09003E+17	neutral	"If he truly loves his party, Boehner should be doing all he can to schedule Obama's address on the same night as the GOP debate."
1.10979E+17	positive	PJ Harvey or King Creosote would be deserving winners of the #Mercury2011 prize tonight but think Tinie Tempah will nick it
1.11688E+17	neutral	The All Blacks face Tonga tomorrow in RWC. Tonga has it's own haka which should make for entertaining viewing. #RWC2011 http://t.co/h9H6Zj0
1.0014E+17	positive	okay this Wookie boy too childish he say I gotta hear my favorite song 1st and this niggah play 1+1 by Beyonce :) I love that song man;
1.11885E+17	neutral	i was just talking 2dan.he said they use 2close the wharf in Monterey when Michael Jackson was there at night. he was in Monterey 1s a month
