NA	sentiment	tweet
6.29184E+17	neutral	"Morning. More optimism from #Greek PM Tsipras over bailout talks, but debt relief still the key issue.German factory orders +2% m/m in June."
6.29374E+17	neutral	News Update: Tsipras and Hollande want bailout agreed after August 15 http://t.co/YbNfp92wq1
6.29394E+17	neutral	"WRAPUP 1-Hollande and Tsipras want Greek bailout agreed in late August: ATHENS/ISMAILIA, Egypt, Aug 6 (Reuters...  http://t.co/MxEmAOP4fv"
6.29396E+17	neutral	Reuters Top News: Hollande and Tsipras want Greek bailout agreed in late ... - http://t.co/WJQPmY9cUL #NewsInTweets http://t.co/rV6wLupdT0
6.29605E+17	neutral	#Greece: Tsipras says he and #Hollande have agreed that negotiations can &amp; must be closed by Aug 15th: http://t.co/yanbrxGM7G/s/6KZL
6.2971E+17	negative	"After July 13th ,really don't give a damn anymore about Greek politics.Don't care if it is Tsipras or Samaras.Greece is sold to the enemy."
6.30576E+17	negative	"@Montse70v  On Mar 23 I enthusiastically wrote the above about Tsipras. Now, unfortunately, I'm terribly disappointed about his leadership."
6.30989E+17	neutral	"#Greece So, we had elex on Jan just to: form a ""govt of the left"", have capital controls, return econ 2 recession, sign a new MoU by Tsipras"
6.31021E+17	neutral	"Tsipras told Merkel Greece &amp; lenders proceeded on basis of July 13 agreement, spoke with Hollande &amp; Juncker who were 'v positive' about deal"
6.31157E+17	neutral	Fake Greek talks just like fake Iran talks   Tsipras is pulling a Khamenei  https://t.co/gEDf3a33aO
6.31239E+17	neutral	"Berlin says Merkel, Tsipras spoke by phone on Tuesday @michellehmartin No details - Why the fishy secrecy? http://t.co/Na234nfBT1"
6.31338E+17	neutral	O/N News: Greece has submitted its bailout deal bill to parliament with Tsipras aiming to get parliamentary approval by Thursday
6.3153E+17	positive	"Paradoxically, Tsipras could now be the 1st Greek PM to actually make reforms work. Moving faster than predecessors https://t.co/Zc3KXuLIXz"
6.31627E+17	negative	"No big deal, Tsipras reminds his admirers all over the world.  If possible, a 2nd emasculation won't be opposed by him."
6.31791E+17	negative	"@BritainFirst It's like Tsipras says, they're in the middle of a humanitarian crisis. BF should have their march cancelled, and the money"
6.31873E+17	neutral	Tsipras future 'may rest on no vote'
6.3209E+17	neutral	Trouble ahead for Syriza and Tsipras just as the bailout deal is passed #Greece https://t.co/0t93nMJAxL
6.32096E+17	neutral	"Tsipras will seek a confidence vote after August 20 when a debt repayment to the European Central Bank falls due, a government official said"
6.32101E+17	neutral	Greek parliament has just approved 3rd bailout 222:64 votes. Yet Tsipras seeks vote of confidence on August 20th. Future is still uncertain.
6.32124E+17	negative	"@Hugodixon ""more moderate"" may be! But plenty of uneducated demagogs, who have not done a day's work....Starting  with Tsipras, himself!"
6.32124E+17	negative	"It is not about Tsipras, any more. It is about how the 3rd MoU will be implemented. Get over him ... https://t.co/UcpQpK235Z"
6.32149E+17	neutral	"@pennygeer While the bailout deal was finally agreed, it looks like poor Tsipras, the saviour of his nation, may be the casualty of all this"
6.32517E+17	neutral	"@RomaricGodin @pietercleppe Yes , that was the point i was trying to make - passage of time ""may "" work to Tsipras's advantage. More so 1"
6.32939E+17	negative	Keep in mind Tsipras' 1st state visit after elections was Pope Francis in the Vatican. @ma000111 Tsipras an atheist representing Orthodoxy.
6.3322E+17	neutral	Tsipras confident Athens will be able to finalize 3rd bailout deal with creditors http://t.co/CM5JCvu6Fu
6.33527E+17	negative	"Dont  underestimate the power of the pple, don't be sure Tsipras will win, many who voted Syriza the 1st won't now https://t.co/sfaYGW1k4n"
6.33947E+17	negative	@maxseddon @gorianov #pt may come in handy if Medvedev has to have one of those talks with Merkel that Tsipras is so familiar with
6.33988E+17	negative	"Elections seem the most probable scenario, as Tsipras made a strategic mistake... https://t.co/9wGXuyTyu2 #Greece"
6.34181E+17	neutral	@ReutersUK Tsipras needs to complete the agreement with ESM to ensure the receipt which is reschudeled by Friday. Tsipras closed down well
6.34286E+17	neutral	Rumors galore in Athens that Tsipras will call for blitz elections for Sept 20th or even the 13th. #Greece
6.34341E+17	neutral	"Tsipras will announce the resignation of his GOV at 20.00 through TV. Prime Minister for 1 month,1st time for GR a woman,Mrs Thanou,judicial"
6.34388E+17	positive	Tsipras looks to strengthen his authority after a party mutiny over the 3rd bailout http://t.co/Q1LwVZo0eC http://t.co/xqGo6QdfGo
6.34398E+17	neutral	@worldfacto Tsipras signed the effing 3rd bail-out and now he resigns - shld have resigned before
6.34399E+17	neutral	We may soon see Tsipras campaign for the MoU he doesn't believe in. #Greece
6.34404E+17	neutral	"Now that Tsipras resigned, Yanis has come out with guns a'blazin' and has publicly posted the proposal he had made: http://t.co/qI1oR17v2q"
6.34422E+17	neutral	I missed some of Tsipras' speech. But did he mention the date 20 September? #ekloges
6.34423E+17	neutral	"Having marched people to the top of the hill more than once, Tsipras may find the Greek people have tired of his grand old Duke of York act."
6.34426E+17	neutral	"Tsipras' new, austerian #SYRIZA may win upcoming elections but it will do so without the international support network it once had. #Greece"
6.34426E+17	neutral	"Tsipras' departure may just confirm, like it or not, that Corbyn's chances of success as leader are slim if not non-existent."
6.34427E+17	neutral	"Tsipras resigns as Greek PM, after 7 month stint working for the Brookings Institute Probable election date Sep 20th http://t.co/PXqIv2gg8e"
6.34467E+17	neutral	"Whoever becomes the next Greek Prime Minister, may his/her name be as pronounceable as Tsipras is."
6.34508E+17	neutral	@GrkStav Tsipras Plan A was stall until politics improved. May have miscalculated and thought it would improve by June 30.
6.3459E+17	positive	"Greece's Tsipras bets on early polls to boost reform mandate: ATHENS, Greece (AP) ? Greece's president will launch the process Friday..."
6.34677E+17	neutral	With Tsipras resignaton #Greece will head to the polls for the 6th time in 8 years. via #BBC
6.34692E+17	neutral	Tsipras resigned on Thursday night after he lost the support from within his Syriza party. That is classic #Grexit.
6.34692E+17	neutral	"@NickMalkoutzis Hi Nick, might you be available to speak to @lbc on the phone tomorrow about Tsipras? Thanks, Chris"
6.3471E+17	positive	"@ekathimerini Far Left has used and uses Tsipras as a wheelbarrow to the microphones, as #Tsipras used #ND and #PASOK before January 25."
6.34711E+17	neutral	"Like Tsipras, Merkel has rebels in the party but fans in the country.  https://t.co/RkIz28lzkC"
6.34759E+17	neutral	Tsipras resigns like a martyr. Blames Troika for driving Greece to the edge. But it is Tsipras that may have pushed Greece over it.
6.34989E+17	neutral	For now Tsipras may be considered the Stenmark of politics. Try a bit harder and he might be become in politics... http://t.co/Jp6KjSB2Zd
6.35051E+17	neutral	Europe May Find Itself Relying on Success of Tsipras's Greece http://t.co/k0O2I5WEof Tell Angela which autobahn to stand in the middle of.
6.35371E+17	neutral	Europe spent months trying to crush Tsipras. now he has called a snap election Europe may find itself relying on success of Greece's Tsipras
6.35416E+17	neutral	"The dark end of the love story ""When Tsipras met Varoufakis"" http://t.co/IBderNcd5M"
6.36243E+17	positive	@davidicke II believe (from my distant foreign nation) that Tsipras is the sort who who may achieve high diplomacy someday. He is no coward.
6.36341E+17	neutral	@ComfortablySmug If Trump was Tsipras I'd vote for him. It is true though that he may end up splitting the GOP like Tsipras did the Troika.
6.36519E+17	negative	@YanniKouts Tsipras may just limp across the finish line in the general election because there's no real viable alternative PM...
6.36586E+17	neutral	"Tsipras: Varoufakis gave talks momentum at start but then stopped. Says he saw Lagarde, others ""switch off"" when V spoke on Jun 25 #Greece"
6.36626E+17	neutral	"4 Of course, Tsipras may not need these 3 parties. He may get overall majority (unlikely) or be able to rule with ANEL (not very likely)"
6.37447E+17	positive	@Reuters The snap election will be on 20 September while the opposition groups such as Lafazanis led Popular unity or ND accused Tsipras
6.37503E+17	negative	It would be a strategic mistake of the 1st order 4 Tsipras (let alone a genuine anti-austerity politician) to seek and maintain a leading ..
6.37925E+17	positive	Tsipras says that the September 20 elections will provide his party a strong mandate to form a majority government. http://t.co/pWzd4KhDmj
6.38392E+17	negative	Tsipras seemed like a Teflon prime minister... But now it looks the mud is beginning to stick. by H.Dixon  https://t.co/u44xsBvfIB
6.38398E+17	positive	Good (Greek) editorial/primer about upcoming Greek elections as polls show Tsipras on back foot http://t.co/Yy1HdH2DMc
6.39553E+17	negative	"By capitulating to the Troika, Tsipras didn't just seal Syriza's fate, he may have sealed Podemos's too / http://t.co/pGjkdfD5hC"
6.39701E+17	neutral	"Un mauvais sondage et... MT @YanniKouts Tsipras in U-turn, says he may consider coalition w PASOK, if they get rid of Venizelos &amp;Loverdos"
6.39702E+17	neutral	"Cause Tsipras has taken all the remaining ""heavy burden"" of PASOK/Better dont talk if you think that V was an asset https://t.co/BJ8SzfInLR"
6.39745E+17	positive	What a difference exactly two months can make. Tsipras faces crowds on 4 July v 4 Sep http://t.co/KZLMWiW9Qd
6.40463E+17	neutral	Greek PM Alexis Tsipras was flavour of the year while Jupiter was in his sun sign Leo. Now in Virgo and Tsipras looks to be on the way out.
6.40512E+17	positive	"@Reuters and Fofi Gennimata of Pasok,  as the recent poll also explicitly show, ND may be getting more popularity than Tsipras led Syriza."
6.4071E+17	neutral	"Tsipras said it as if it was a bad thing. ... it is good.  Austerity, not ""austerity"" should come naturally. https://t.co/lVEEeQ4Hlh"
6.4115E+17	neutral	Tsipras asks for strong mandate so that the Left may continue to govern http://t.co/B5UK7qtSfN
6.41163E+17	neutral	In case you haven't been paying attention to Greece for a couple of months - this man could unseat Tsipras on Sep 20. http://t.co/v063e1cWra
6.32874E+17	neutral	I live in perpetual fear that any of the people I interact with on a daily basis may have voted UKIP
6.3288E+17	neutral	I guess the great British public who voted Labour instead of UKIP in May can thank their lucky stars that we don't have a Lab/SNP Gov now...
6.32895E+17	neutral	If you didn't vote UKIP in May ten you are partly responsible for what's happening in Calais today UKIP would never have tolerated it......
6.33403E+17	positive	Corbyn is popular with UKIP voters: maybe because he speaks straightforwardly like Nigel Farage? https://t.co/jGC6a8GSPk
6.33403E+17	positive	"Edinburgh Festival Diary Day 2 - Boris World King, German humour, UKIP the musical &amp; meeting @RuthDavidsonMSP http://t.co/iiTYg9iQNs"
6.33404E+17	positive	@Wildraar @iankatz1000 of course it is but what's changed since May 7th? Lab need votes from Ukip and Tories to win GE. JC won't get those.
6.33568E+17	neutral	"People can't grasp that perphaps by sending representatives to EU parliament that aren't from Ukip, we may just wield more democratic power."
6.33658E+17	neutral	@mrpete1972 @MyTeamStorm UKIP was on media blackout for most chanels they didn't want people to know how well UKIP really did we came 2nd
6.3372E+17	negative	"@chris58110 oh, it depends on how many people are pissing me off and the level of rage I reach! Last time was Friday night, about UKIP..."
6.33733E+17	positive	"Monbiot says much of Labour base switched to Ukip but ""the same people"" now flocking to Corbyn http://t.co/lU4BHzPBbt Any evidence for this?"
6.3381E+17	neutral	Don't worry about results tomorrow my dad got an A in politics and still ended up voting for UKIP
6.34038E+17	neutral	"@GeorgeMonbiot @offcentrenews great article.. U forgot UKIP, who will take all the votes of disaffected tories. Labour may just scrape a win"
6.342E+17	neutral	@OwenJones84 proves that you can be a Labour man and judge UKIP objectively at the same time.  https://t.co/hatdzZQKeP
6.34328E+17	neutral	"@Charlton_UKIP Hi, are you free to take part in PLMR podcast tomorrow on Ukip's priorities over next 5 yrs? Would be quick and can do phone!"
6.34337E+17	neutral	@francesbarber13 Did you read this Frances? Country would be a mess if the UKIP crowd had their way.NHS for sure. http://t.co/I7li4oFHjJ
