NA	sentiment	tweet
6.24661E+17	positive	"If Ric Flair replaces Hogan on tough enough, I may actually start watching it @WWE"
6.25102E+17	positive	I know it's not Thursday but it's Magnum TA and Ric Flair... #cmon  https://t.co/wVcDY0lrlo
6.25104E+17	positive	Ric Flair is also telling friends he may replace Hogan on #ToughEnough
6.25135E+17	neutral	"@tholzerman @Adam_Jacobi I feel in that department you may, unfortunately, be the Buddy Landel to his Ric Flair"
6.25333E+17	positive	"29 years ago today, July 26, 1986 Dusty Rhodes won his 3rd and final NWA World title by defeating Ric Flair at the Great American Bash."
6.25543E+17	positive	"I said, ""Whoo!"" like Ric Flair, and I'm off on Wednesday, so it's finna be a #TurntUpTuesday WHOO!"
6.26124E+17	positive	Tank top Tuesday with my boy RIC FLAIR.
6.26128E+17	positive	Hmmm. so it may not be Ric Flair after all. someone else will be the new judge. IS IT STONE COLD STEVE AUSTIN? :O
6.26181E+17	neutral	I wanted Ric Flair to be the 3rd judge
6.26352E+17	positive	"I would like to see docs on British Bulldog, Ric Flair's 16 title wins &amp; the Royal Rumble match. #DocumentThisWWE https://t.co/uKWo3wmtto"
6.26517E+17	neutral	"My Bench would be. 6th man Seth Rollins. Chris Jericho. Brock Lesnar. Ric Flair, and.... John Cena... just kidding. NOT CENA. xD"
6.26591E+17	neutral	"Night of Champions on August 29th with WLW, Ric Flair and Harley Race in Troy, Missouri http://t.co/ScDv2mjpfg via @flairwhoooooo"
6.26972E+17	positive	Joe Cronin Calling the Action Friday Night - The NATURE BOY Ric Flair Is in the House  @TopRopePro   @WWENXT @NatbyNature  @KiddWWE
6.26994E+17	positive	I guess we will be doing lots of Bear Crawling in the A.M. They will sleep better and early tomorrow night at FCA Camp! Wooo Ric Flair
6.27103E+17	neutral	"Stuck going down the rabbit hole of watching old Ric Flair promos.. Hey, it's Friday"
6.27245E+17	neutral	"@SoniaAKM HE WAS ONLY 61 RAH, tbh I thought it would be Ric Flair to die 1st lol no disrespect to him"
6.27255E+17	positive	"My 1st live event Intercontinental Champion ""Rowdy""Roddy Piper tagged with Hogan against Sid Justice &amp; Ric Flair. #RIPRoddyPiper"
6.27262E+17	positive	"I only saw Hot Rod live once, when he fought Ric Flair at This Tuesday in Texas. It's not on the PPV. It was just for us."
6.27263E+17	positive	"When it's Ric Flair, I may take a week off of work... https://t.co/fixfJXrT8Z"
6.27268E+17	neutral	Ric Flair on Roddy Piper -- 'World Won't be the Same' - Ric Flair -- one of Roddy Piper's longest and closest fri... http://t.co/YEgw6ycj8n
6.27273E+17	neutral	@MillinDollrMark @griffphoenix @lil_rabitt @BigEvilCamillo Yeah when Ric Flair goes I may cry that day
6.27308E+17	positive	"@mom2teebee OK, then I probably watched that one too.  I remember Ric Flair.  I loved the Monday Night Wars."
6.28773E+17	positive	"Tomorrow for my birthday, I'll be carrying around a boombox on my shoulder, listening to Ric Flair by @KillerMike all day."
6.29369E+17	neutral	"Just read that there may be a ""RVD Farewell Tour"" similar to the one Ric Flair had up too Wrestlemania 24.... http://t.co/Xs8ASRGOP6"
6.30592E+17	positive	Heyyyyyy cool Ric Flair is debuting the big gold belt on this episode of NWA Saturday Night
6.31299E+17	negative	"was a part of it, still crying, still saying goodbye...Ric Flair may you live forever...way too much loss lately :( https://t.co/LH3GN01H1x"
6.31697E+17	positive	"Roddy Pipers funeral was held Tuesday. Some of the most notable names that attended included Ric Flair, Triple H,... http://t.co/NKY3abaMIW"
6.32955E+17	neutral	"I believe it just may be @RandyOrton  to at least tie Ric Flair's World Title record, than the expected John Cena"
6.3333E+17	negative	"@VinceMcMahon If Cena wins on Sunday, it will disrespect the legacy of Ric Flair . Make the right choice @WWERollins for the win."
6.33375E+17	neutral	How would you have felt if Ric Flair made the jump to the WWF during the Monday Night Wars? Would it have helpe... http://t.co/CJmnm0WKcP
6.33433E+17	neutral	Um surprised u ain't say Cena tying up with Ric Flair this Sunday with the new stipulation they JUST MADE lmao
6.33462E+17	neutral	There's one difference here. HHH was never Ric Flair's bitch.  This Sunday. I'm going to make you mine.  SIGNED. MIC DROP. SPOT ON. #RAW
6.33462E+17	neutral	"Triple H was never Ric Flair's bitch, and this Sunday... I'm gonna make sure mine. *drops mic* DAAAAAMN Cena. #RAW"
6.33462E+17	positive	"Triple H was never Ric Flair's bitch, but Sunday Cena will make Rollins his.   Wow #RAW"
6.33462E+17	neutral	Rollins you better win on sunday at #Summerslam! I do not want Super Cena to tie Ric Flair's 16-Time World Title reigns. #Raw #TitleForTitle
6.33463E+17	positive	"HHH was never Ric Flair's bitch, Sunday I'm going to make you mine"
6.33463E+17	positive	HHH was never Ric Flair's bitch. This Sunday...I'm gonna make you mine @JohnCena mic dropped. Promo made. @WWE
6.33464E+17	positive	Triple H was never Ric Flair's bitch. This Sunday im'ma make you mine!  Phenomenal promo by Cena. -Matt
6.33464E+17	neutral	Triple H was NECER Ric Flair's bitchm this Sunday i will make you mine -@JohnCena #RAW #SummerSlam
6.33464E+17	positive	Triple H was never Ric Flair's Bitch... this Sunday? I'm guna make you mine! @JohnCena 2 @WWERollins ;) #SummerSlam #Badass @WWEUniverse
6.33465E+17	neutral	"I can't watch Monday Night Raw anymore. I miss the Stone Cold Steve Austin, Ric Flair, Shawn Michaels, Eddie Guerrero &amp; the Hardy Brothers!"
6.33467E+17	positive	Triple H was never Ric Flair's bitch...this Sunday I'm gonna make you mine!!!  - John Cena #Raw #TitleforTitle #JohnCena  #Truth
6.3347E+17	positive	"@TripleH was never Ric Flair's bitch. But this Sunday, I'll make you mine. -John Cena #beautifulwords #Cenation"
6.33478E+17	neutral	"@JustinLaBar ""Triple H was never Ric Flair's bitch. But this Sunday in gonna make you mine."" SCRIPTED. Well delivered. But scripted."
6.33499E+17	positive	"Best John Cena mic speech ever! ""HHH was never Ric Flair's bitch; this Sunday I'm a make u mine!"" That was badass! #TitleForTitle"
6.33507E+17	negative	"You may break the record, but you're no Ric Flair, Mr Cena"
6.33514E+17	negative	Imma cry if Cena win the WWE Title this Sunday. There is no way he should tie Ric Flair's record for most world title reigns
6.3355E+17	neutral	"Triple H was never Ric Flair's bitch, but this Sunday, I'm gonna make you mine! No pressure Rollins, look at that look from HHH! #Raw"
6.33573E+17	negative	".@JohnCena Legendary  killing on mic @WWERollins ""Triple H  was never Ric Flair bitchh this sunday i make you mine"" #RAW #TitleForTitle #NGU"
6.33598E+17	negative	"If Cena ties Ric Flair's 16th World Titles, that will truly be a slap in the face of Flair. Ridiculous #RAW"
6.33636E+17	positive	*whispers* Ric Flair is at least a seventeen time World Champion. John Cena won't tie him if he wins on Sunday.
6.33879E+17	positive	"He may be aiming for Ric Flair, but comes off more like Billy Gunn ~ anonymous WWE veteran in PWI about Dolph Ziggler.  Wow."
6.3389E+17	positive	@DecorousVictor Oh are you so sweet to me? Ready to tie Ric Flair this Sunday?
6.33894E+17	positive	#John Cena - WWE Universe Tripple H was never Ric flair's bitch.... this sun I will make u mine hehehehe cant wait for #Summerslam
6.33948E+17	neutral	"Triple H was never Ric Flair's bitch. This Sunday, I'ma make you mine. At SummerSlam, I won't just make history. I'll become a 16-time--"
6.34028E+17	positive	Who so ever hate you doesn't matter.I know that you will be the 16th time champ. And hope you will break Ric Flair's record.NeverGiveUp
6.34208E+17	positive	@ouij my mother baby sat Ric Flair. #woo my brush with fame.
6.34406E+17	positive	Triple h was never Ric flair's bitch this sunday....... i m gonna make you mine #john_cena http://t.co/l3GB8Wo7Pk
6.34451E+17	positive	STONE COLD STEVE AUSTIN &amp; Wooooo RIC FLAIR is sat next to #WWESuperman RIGHT NOW here in the hotel bar. #FlyingHigh. #WWE #Summerslam week!
6.34799E+17	positive	When you remember John Cena could surpass Ric Flair's record on Sunday... http://t.co/pDdOjEZ08m #SummerSlam http://t.co/hFgBqeBh60
6.35077E+17	positive	"There is one major difference here, Triple H was never Ric Flair's bitch. This Sunday, I'ma make you mine. PARPARPARPARPARPARPAR"
6.35176E+17	positive	We're all talking about AJ's record being broken when Ric Flair's might very well be equaled tomorrow night!!!
6.3525E+17	neutral	I hope Ric Flair prevents John Cena from getting his 16th title. Wwe write that into the script @TripleH @StephMcMahon
6.356E+17	positive	@WWE Ready to see @JohnCena  win the championship for the 16th time.  Tying the legend Ric Flair
6.35617E+17	neutral	Will John Cena tie Ric Flair tonight by winning his 16th world title? #SummerSlam
6.35619E+17	neutral	"Title for Title match, winner take all, will it be Seth Rollins or will John Cena become 16th time World Champ &amp; tie Ric Flair?! #SummerSlam"
6.35623E+17	neutral	Did you all know that Ric Flair was handed the belt on the 16th time? #SummerSlam
6.35623E+17	neutral	Ric Flair = Beloved Legend. John Cena = Hated by pure wrestling fans.  Even if he wins the 16th title.They won't be Equal EVER! #SummerSlam
6.35675E+17	neutral	@FezzSidd Like Ric Flair's 16th World Title everyone gets all worked up about? Nash literally handed it to him. Lost it about an hour later.
6.35953E+17	positive	"Looking forward to Monday Night Raw, I have a feeling we'll be seeing Ric Flair in the ring with Sting tonight! #WWERaw #WCW"
6.35995E+17	neutral	Ric Flair says he was rooting for John Cena #WWE #RAW - Results: http://t.co/sEX52dUPuH http://t.co/I2oOUB88ta
6.35996E+17	neutral	Quick reminder to folks agreeing with Jon. Ric Flair's 16th reign came via Kevin Nash handing him the title. He lost it about an hour later.
6.35996E+17	neutral	Wait. Is what Ric Flair saying true? Did Jon Stewart costing @JohnCena the 16th @WWE Title put us in an alternate reality? #RAW
6.36007E+17	positive	John Stewart's 2nd Act! Going toe-to-toe with John Cena &amp; Ric Flair in the ring! https://t.co/b7WtmPdwHg
6.36014E+17	positive	"The Dudley Boyz, Ric Flair &amp; Sting all in the same night?! Great Monday Night Raw! #AttitudeEra @WWE"
6.36017E+17	positive	"Tonight's episode of Monday Night Raw was lit af, the Dudley boys,Ric Flair, and Sting!! Like yo wth!"
6.36028E+17	positive	"Sting, Ric Flair, &amp; the Dudley Boyz. Thank you Mon Night Raw"
6.36049E+17	positive	"Great Monday Night Raw episode tonight Stings, Ric Flair, and The Dudley Boyz all return can't wait for the next PPV #WWERaw #WWE"
6.36153E+17	positive	I honestly think I'm still Marking Out from last night's #RAW... 1st the Dudley Boyz...  Then Ric Flair... And then Sting!! :D #WWE
6.36266E+17	neutral	@Schultz975 Steve Sarkisian was about drunkard up as Ric Flair on Monday Night Raw.
6.3631E+17	positive	CHARLOTTE the DAUGHTER OF RIC FLAIR called the Four Horsemen the best group in WWE history... http://t.co/Kxr2yb69ze #RAW
6.36377E+17	positive	"He needs to walk tomorrow, flip the bat and begin strutting like Ric Flair  https://t.co/YsoheO2W6Z"
6.36565E+17	positive	Odd because Cena and Nikki were seen laughing with Ric Flair Saturday or Sunday. https://t.co/b8NpoeiHMr
6.36624E+17	positive	Ric Flair is going to be at Sidebar on Friday. I must go.
6.36667E+17	positive	"I hope that when @RonFunches wins @midnight for the 16th time, Ric Flair comes out to congratulate him. Unless Jon Stewart interferes."
6.36731E+17	neutral	@WWERetweeting Ric Flair on the 20th anniversary of #Raw
6.36871E+17	neutral	Tripple H was never Ric Flair's Bitch..But this Sunday Ima make you mine...     John Cena to Seth Rollins
6.37063E+17	positive	"Ric Flair, The Nature Boy at the Steel City Con, December 5th and 6th!!! I will not be talking to any of you... http://t.co/DBwQEdlM2q"
6.37084E+17	positive	"I just took a Coach Freeze clip out of the new @HeadtoHeadRadio intro, to make room for Ric Flair. I love my job. New intro debuts tomorrow!"
6.37238E+17	neutral	lol Keller insinuating Ric Flair may have fed Meltzer the Cena is holding Charlotte down story.
6.37302E+17	positive	"@LaurenceWHolmes What do you mean, Laurence? The Dudleys, Ric Flair, and Sting were on Raw Monday. Taker wrestled Sunday. It IS the 90s."
6.37635E+17	neutral	"Space Mountain may be the oldest ride in the park, BUT it has the longest line. Ric Flair http://t.co/gr38yiGwcT"
6.39089E+17	positive	"If @MsCharlotteWWE defeats Nikki Bella at #nightofchampions, it Should be similar to how Ric Flair beat Dusty Rhodes to win his 1st title"
6.39131E+17	neutral	Maybe the 2nd Monster was a bad idea in hindsight. Feel more amped up than Ric Flair on speed.
6.39554E+17	positive	"The notion Nikki doesn't ""deserve"" to break the record is laughable. AJ wasn't Ric Flair. Hell, Nikki may be better now than AJ ever was."
6.39643E+17	positive	"22 years ago I saw Ric Flair wrestle at age 3, in the very building I'll see @MsCharlotteWWE wrestle in tomorrow night. Mindblowing!!"
6.39879E+17	positive	it's friday so give me two claps and a Ric Flair!
6.40316E+17	positive	We are underway in Iowa for Saturday Night Anarchy! Managed by the new General Manager of Anarchy Ric Flair!
6.40935E+17	neutral	@PocketVolcano I take it you heard Ric Flair is at Dreamwave in Jan 1/2/16
6.40981E+17	positive	@TonyKegger @briansiviax21 Did you see that Ric Flair will be at Dreamwave on January 2nd?
6.30956E+17	negative	"Rick Perry was going to go on Are You Smarter Than a 5th Grader? to win money to continue his campaign, but he's embarrassed himself enough."
6.30969E+17	negative	Gotta love the Rick Perry delusion ... God has tricked 'Tricky Ricky'. https://t.co/Q36Zo6pHPj
6.30988E+17	neutral	"It appears that Rick Perry, former Governor of Texas, may be the first to drop out of the GOP Presidential race.  Maybe.  Perhaps."
6.31047E+17	negative	Looks like the first shoe (or boot) may have dropped ... Rick Perry stops paying all staff as fundraising dries up http://t.co/w4pShn4Wup
6.31055E+17	neutral	"@FoxFriendsFirst there he is Rick Perry, will drop out 1st! The 1st drop out will com from 2nd tier."
